store,country,package,reviewId,userName,score,at,content,replyContent,version,thumbsUp,sent_compound,sent_pos,sent_neu,sent_neg,sent_label
google_play,au,com.freely.prod,8cd179d4-4135-4462-b168-1ea48e8b1f1f,Karla C,1,2023-10-31T06:01:49+00:00,Easy to sign up. Awful when claiming. They give you a time frame then add more to the time frame and give a ridiculous excuse each and every time. Avoid them at all costs.,,3.10.0,2,-0.5423,0.103,0.709,0.188,neg
google_play,au,com.freely.prod,5bc60f52-8735-43e0-85c7-36de287295a4,Stephen Holliday,5,2023-10-19T06:44:41+00:00,This was so easy and covers everything we need,,3.9.1,0,0.5777,0.319,0.681,0.0,pos
google_play,au,com.freely.prod,004b7f53-0bf0-41f9-b8d1-640651b75e21,Michelle Nastas,5,2023-10-04T06:27:11+00:00,"Fantastic customer service, competitive prices and flexibility to add extras at any point on the trip such as scooter riding all within the app. Also has Covid cover and multiple device cover as standard within the packages. We will continue to use freely indefinitely.",,3.9.1,2,0.8625,0.209,0.791,0.0,pos
google_play,au,com.freely.prod,8e9de3ad-a6ac-468e-a098-945bc2f2644f,Luke May,5,2023-09-12T15:10:41+00:00,"User friendly, enough details of cover without needing PDS",,3.9.0,0,0.4939,0.286,0.714,0.0,pos
google_play,au,com.freely.prod,f2ba21b4-377b-42ad-9900-c3cd3c1ee33f,Janet Willmott,5,2023-09-03T05:00:06+00:00,"low priced, good cover",,3.8.1,0,0.2023,0.414,0.286,0.3,pos
google_play,au,com.freely.prod,e3267813-893f-4213-addf-f8f18c9a0975,Annie Schulz,5,2023-08-29T10:17:12+00:00,fast and efficient,,3.8.1,0,0.4215,0.583,0.417,0.0,pos
google_play,au,com.freely.prod,9ceaa655-61da-4b6e-9fad-8ef5294434e0,James Bethune,5,2023-07-26T22:03:08+00:00,Very easy to navigate app,,3.7.1,0,0.4927,0.444,0.556,0.0,pos
google_play,au,com.freely.prod,63358281-6bf9-498a-9c2c-af005695db79,Sibghat Khogyani,5,2023-06-02T00:46:23+00:00,so easy and good price,,3.5.0,0,0.7474,0.679,0.321,0.0,pos
google_play,au,com.freely.prod,0fff1f60-0313-42bd-86e3-32bd63ac2329,Glenn L,5,2023-06-01T22:45:17+00:00,so easy and my online questions answered immediately.,,3.5.0,0,0.4927,0.313,0.687,0.0,pos
google_play,au,com.freely.prod,bcb7aa22-ca6b-4388-89f5-0e5324c06579,Jermey Bowler,5,2023-06-01T05:31:26+00:00,stop it!!! excellent,,3.5.0,0,0.5229,0.588,0.129,0.283,pos
google_play,au,com.freely.prod,9e5a7828-39da-41d1-8655-f198a240cb8e,Heath Marshall (Tekani),1,2023-05-08T13:59:34+00:00,Just downloaded entered details and destinations. I keep getting network failed. 😑,,3.5.0,1,-0.5106,0.0,0.784,0.216,neg
google_play,au,com.freely.prod,c119614a-f780-446b-b02e-66516f44cdfb,Zdenka Burianová,5,2023-04-27T03:36:39+00:00,"excellent app, so easy and quick to organise travel insurance..love it",,3.4.0,1,0.7841,0.434,0.566,0.0,pos
google_play,au,com.freely.prod,0331c9d6-a38f-448a-9ce2-4a0f40411edf,Doma Sherpa,5,2023-04-10T09:15:16+00:00,Very efficient service.,,3.2.2,0,0.4754,0.607,0.393,0.0,pos
google_play,au,com.freely.prod,8f2ee6b3-fcef-45a3-a240-79fbba3ffdbe,Caitlyn,5,2023-04-03T07:29:57+00:00,"Wow, I am so impressed by this whole process. most of the time it is such a hassle buying travel insurance and very confusing. this was so easy to navigate and understand. plus, it was heaps cheaper than I planned on it being. also loved using the promo code to support local environment conservation efforts. Finally, insurance I don't completely despise.",,3.2.2,11,0.9595,0.266,0.705,0.029,pos
google_play,au,com.freely.prod,14980e5b-b25c-4a18-a9d3-e6c16dd453b9,Darryl Rolley,5,2023-02-27T05:50:24+00:00,Very easy to use and navigate.,"Cheers for the feedback, Darryl! Great to hear that our app was easy to use and navigate. We'll keep working hard to make sure it stays that way for you. Have a good one and thanks for choosing Freely!",3.2.0,2,0.4927,0.39,0.61,0.0,pos
google_play,au,com.freely.prod,6ccab0ff-a7df-4569-8e56-11e30d38bba6,Peter Morris,5,2023-02-14T00:42:07+00:00,Easy to use the app and very good coverage for travellers.,"Hi Peter, thank you for your review and appreciate your kind words.",3.1.0,2,0.7264,0.404,0.596,0.0,pos
google_play,au,com.freely.prod,c1e0c033-9787-49ac-9fdd-b5d0221a4a00,Oscar Aguilar,5,2023-01-20T07:59:17+00:00,very easy to use and very helpful to me,"We love to hear that, Oscar. Message us if you need anything.",3.1.0,0,0.742,0.473,0.527,0.0,pos
google_play,au,com.freely.prod,71cd4a57-5c89-46b0-a8e7-e8e7aeecf8ab,Rod Anderson,5,2023-01-03T00:57:50+00:00,"Super, super easy. Coverage is broad. Pricing is reasonable.",Thanks a lot for your rating and safe rides :),2.11.1,0,0.8934,0.641,0.359,0.0,pos
google_play,au,com.freely.prod,5c674a4c-b46b-4279-b3fe-f990fcb66d47,Gabriel H,5,2022-12-14T20:38:58+00:00,"Professional, straight to the point, easy to access and navigate, very simple and highly recommended !! Thank you..",,2.11.1,3,0.8497,0.422,0.578,0.0,pos
google_play,au,com.freely.prod,7bed5891-6559-47d5-91a3-7276a96446c4,Dan Williamson (Mopoke),5,2022-12-10T09:43:32+00:00,I like it a lot.,Glad you like it! :),2.11.1,0,0.3612,0.385,0.615,0.0,pos
google_play,au,com.freely.prod,0058a2df-3e4b-4793-bf80-3ce30cc31678,Qian Li,4,2022-11-30T15:19:44+00:00,easy to pay,Too easy :),2.11.1,0,0.3612,0.547,0.189,0.264,pos
google_play,au,com.freely.prod,71b80709-cc3c-4728-b5a9-87fa176f3d71,wavey davey,5,2022-11-05T06:57:16+00:00,easy to navigate and great pricing...,Thank you so much for your review!,2.8.2,0,0.7906,0.636,0.364,0.0,pos
google_play,au,com.freely.prod,a36fb09c-2ab5-42ef-b4f6-2d9f22d094f7,Travis Star,5,2022-11-02T04:53:35+00:00,easy fast and convenient,Glad you like it! :),2.8.2,0,0.4404,0.492,0.508,0.0,pos
google_play,au,com.freely.prod,fdd56109-0275-4d90-a09b-6f91848c3dd8,Peter Boyce,5,2022-10-16T02:06:45+00:00,"excellent app,easy to use and great value thanks",Lovely to hear you got value from Freely. Safe travels!,2.8.0,0,0.9201,0.766,0.234,0.0,pos
google_play,au,com.freely.prod,58682a20-3ea2-4829-b69d-114044b7ee65,Adam Adams,5,2022-10-13T04:58:17+00:00,"Easy to use app, well explained insurance coverage. Seems like a good price, I didn't check with any others though as this already seemed reasonable and very simple to use.",,2.8.0,1,0.8555,0.286,0.714,0.0,pos
google_play,au,com.freely.prod,9ab20c1d-2472-410b-a3f2-cf2a8d5dea97,Matt Green,1,2022-10-12T13:24:10+00:00,"Try to get a quote, input all details, click ""Get Quote"" and just perpetually get error message ""Network failed. Please try again."" There is nothing wrong with my network, and trying again just gives the same bogus error. Don't bother.",Hi Matt. We apologise for the inconvenience. Our team has looked into network issues and was able to pinpoint and resolve the underlying issue. Feel free to contact us via our chat if you have additional feedback.,2.8.0,1,-0.4234,0.139,0.686,0.175,neg
google_play,au,com.freely.prod,0b774176-a29f-434f-90c7-7603226e87d3,raymond ward,4,2022-10-08T02:45:06+00:00,"2 other companies failed to even return my inquiries. your system is not easy to get around. you should provide explanations on what to do. I was trying to add car insurance, wanted 4 days. I finally realised just using start date and end date. not trying to press every day. not everyone uses computers .",,2.8.0,3,-0.6914,0.0,0.904,0.096,neg
google_play,au,com.freely.prod,5fc70092-3938-4e28-be20-c005b3f9a4c8,Christian Petersen,1,2022-10-01T11:22:10+00:00,Tried to make a claim and the app won't accept my Australian mobile number or home phone number and won't let me submit a claim,"Hey Christian. We appreciate your feedback. Unfortunately, this one slipped through the cracks, and are rolling out a fix soon. Please contact our staff through the chat tab in your mobile device to help you through the claiming process.",2.8.0,0,-0.1491,0.097,0.821,0.082,neg
google_play,au,com.freely.prod,4f8bf5e4-3e49-4584-ad86-3c2ec7acac06,Juliana Dias,5,2022-09-20T00:17:16+00:00,App is very easy to use.,Hi Juliana. We love to hear that ❤️🙏,2.8.0,0,0.4927,0.39,0.61,0.0,pos
google_play,au,com.freely.prod,bf17158d-2d23-45c6-927e-d7a2518e7e91,D DLV,1,2022-09-18T06:28:50+00:00,Turns out more expensive than online quotes. 12 days in 3 Asian countries quoted 220+ with baggage and tech add-ons. Online non app quotes are less than 150 for similar cover. They rip you off with add-ons.,"Hi Daniel, we are sorry to hear you've had a negative experience. Feel free to drop us a message at team@gofreely.help so we can assist you in choosing a level of cover that suits your needs.",2.7.2,1,0.0,0.0,1.0,0.0,neu
google_play,au,com.freely.prod,b1ecdb11-8793-483b-9530-6690518167a0,Deborah Coates,5,2022-09-14T06:12:09+00:00,effective and helpful.,Short and sweet 🙌,2.7.2,0,0.7096,0.855,0.145,0.0,pos
google_play,au,com.freely.prod,865f1a5e-8552-435c-8a3a-df7550121140,Dominic Goffredo,4,2022-09-05T06:51:49+00:00,easy to use app and a good price,Thanks Dominic. So happy to hear that 😀,2.7.2,0,0.7003,0.492,0.508,0.0,pos
google_play,au,com.freely.prod,9364151c-9ea1-4434-a3bc-fdc9c74c62df,Andrew Denniss,5,2022-08-25T00:24:00+00:00,easy to set up travel insurance. good value,"Thanks a lot, Andrew! Hope you have a great trip.",2.7.2,2,0.802,0.621,0.379,0.0,pos
google_play,au,com.freely.prod,f7e31a82-0034-4f83-bdcc-ee842ac7450d,Len Clark,5,2022-08-23T01:47:54+00:00,Great insurance company,IKR!! :),2.7.2,0,0.6249,0.672,0.328,0.0,pos
google_play,au,com.freely.prod,9d66e962-f32a-4ed1-953f-01797c165743,Nawfel Alfaris,2,2022-08-15T09:23:44+00:00,The basics offered are basics... there hidden extra costs which you need to add on... seems cheap but you need to know what you looking for before you buy! Not worth the download!,"Thanks for checking us out and sorry we weren't a fit for you. We aim to be clear on our app as to which boosts provide which kind of cover, and the cost of each. We’re trying to provide our customers with flexible coverage that suits their needs. Please give us a call if we can help advise any further. Team Freely.",,1,-0.3783,0.0,0.925,0.075,neg
google_play,au,com.freely.prod,e26ca950-7c6d-40c9-865e-fe34f3237b0f,Amy Farrell,5,2022-08-04T16:27:20+00:00,Easy app to use only took a matter of minutes to get covered. Would recommend.,"Cheers, Amy! Glad that you are enjoying the app.",2.7.1,5,0.6705,0.351,0.649,0.0,pos
google_play,au,com.freely.prod,f0fc4e16-7b59-485a-ba82-a29fe8cc1043,Daniel novella,5,2022-07-15T03:30:32+00:00,easy to use quick and cheap 👍,"🥰 Thanks, Daniel.",2.7.0,0,0.4404,0.293,0.707,0.0,pos
google_play,au,com.freely.prod,70375812-208a-470b-96a1-077296dc0df7,Johann Thornton,5,2022-07-12T07:03:36+00:00,easy to use. fast quote.,We are happy that you've enjoyed the experience.,2.6.2,0,0.4404,0.42,0.58,0.0,pos
google_play,au,com.freely.prod,a8771dc4-75c5-4d9c-bdc6-79b17f35bf0d,Greg Russell,4,2022-07-12T04:33:18+00:00,so far so good easy to activate and pay,It's good to hear that Greg. Safe travels!,2.6.2,0,0.7814,0.495,0.41,0.096,pos
google_play,au,com.freely.prod,b81f2cd1-ffc9-40d4-b604-09455c51d674,Tata Sevilla,3,2022-07-09T05:19:30+00:00,Where can I find the benefits of the travel insurance? I'm talking about when I am already sick and I need medical assistance while overseas? How can you be contacted? Do I have to pay for my medical expenses first and then you pay later? Or the insurance takes care of it while I'm sick in the hospital or at my temporary home?,"Hi Grace. Thanks for reaching out. The Google Play Store on which you are enquiring from imposes a reply character limitation, so unfortunately you would have to contact us at team@gofreely.help to get a full response about benefits and how to claim. Hoping to hear from you soon.",2.6.2,0,-0.5514,0.079,0.779,0.142,neg
google_play,au,com.freely.prod,7c92a358-87b6-4ff7-9fd1-a67a8464cddf,Steven Hall,5,2022-07-02T04:31:06+00:00,"fast and easy to use, gave us a great price too. first time using freely so we'll see how it goes.",Thank you so much for your review!,2.6.2,4,0.872,0.355,0.645,0.0,pos
google_play,au,com.freely.prod,8b7e7f7a-9003-4da5-9494-c5ed42823461,Gemma Clarke,5,2022-06-09T00:19:16+00:00,Love the app and also really back what the company stands for. Just bought insurance for a trip to Vietnam and it was such a user-friendly experience... Easier than ordering a pizza! 🤩,Thank you very much for your 5-star review!!!,2.4,1,0.807,0.19,0.81,0.0,pos
google_play,au,com.freely.prod,6ddd4758-94f7-4e2a-92ea-e93048f21c49,Daniel Lynch,5,2022-06-06T06:25:11+00:00,Great insurance app! Getting a quote was super quick and understanding what I'm actually covered for was easy.,Thank you so much for your review!,2.4,3,0.9041,0.427,0.573,0.0,pos
google_play,au,com.freely.prod,2089e431-4cb6-4753-b4fe-d0813b6d5c40,min kim,3,2022-06-04T03:48:18+00:00,keeps going back to beginning. unable to receive email to verify,We'll look into this issue for you. Please send us a note at team@gofreely.help so that we can follow up.,2.4,0,0.0,0.0,1.0,0.0,neu
google_play,au,com.freely.prod,2461e0ff-a33a-4f65-86e6-b3b865d09150,Steven Carpenter,5,2022-05-23T08:36:34+00:00,Quick and easy quote. Like the fact that customer service is via chat with friendly service!,"Hi Steven, thanks for this nice review. We believe strongly in real human customer support 🙌",2.4,0,0.8356,0.406,0.594,0.0,pos
google_play,au,com.freely.prod,e5563dfe-c5bf-4f88-9119-6d39bd0b8289,Jonathan Meliton,1,2022-05-20T14:09:18+00:00,Apps doesnt work. Keeps getting an error when trying to get a quote.,"Hi Jonathan, thanks for letting us know about this issue and apologies for the inconvenience. If you contact us at team@gofreely.help we can work through it together and in compensation we can offer you a voucher to spend online.",,0,-0.4019,0.0,0.816,0.184,neg
google_play,au,com.freely.prod,adf5c3ac-9a53-4ab8-a951-ebf7dfd5fbd4,Angela Melotti,1,2022-05-16T13:59:23+00:00,I keep getting an error when I attempt to get a quote. I can see other reviews with the same concerns and yet it's still not fixed.,"Hi Angela, we are so sorry to hear you are experiencing issues with Freely. Please contact team@gofreely.help so that we can replicate your issue. From there, we can assess the app fixes required.",2.4,0,-0.4019,0.0,0.906,0.094,neg
google_play,au,com.freely.prod,eff776b0-438c-4e4b-9070-2cfa06ba0b49,Juliet Kwang,1,2022-05-01T13:58:03+00:00,It keeps giving me an error when I try to request a quote and there is no other way to ask for a quote than via the app. Pls fix!,Hi Juliet. Thanks for taking the time to leave a review. Please contact team@gofreely.help and our team will work with you in solving the issue.,2.3.1,2,-0.3595,0.106,0.745,0.149,neg
google_play,au,com.freely.prod,30fbccb0-cd08-4e6c-9be3-4fd9a468eb3b,John Ly Vo,5,2022-04-12T22:52:43+00:00,🌟🌟🌟🌟🌟,"Freely is shooting for the stars, John. Thanks for dropping a note.",2.3.1,1,0.0,0.0,1.0,0.0,neu
google_play,au,com.freely.prod,de140b11-4862-4023-9b12-52d913ec712d,Phil S,1,2022-03-04T23:28:09+00:00,"The price went from $240 to $370 within a matter of hours. Plus the cover is not as comprehensive as other insurance companies, I would go to Insureandgo.","Hi Phil, we're sorry that you got caught in the middle of a rare price increase. We have only done this once in response to Omicron, in line with the rest of the market. If you check out our website we have a full description of our policy options and pricing, designed to be flexible and easy to add all the cover you need.",,0,-0.163,0.038,0.902,0.06,neg
google_play,au,com.freely.prod,c37fc7a9-d7b0-4790-a1d8-ad4fbc10a78a,Rohit Karmyal,5,2022-03-01T23:33:11+00:00,Easy to use and intuitive interface. Scales very well to accommodate large screen on my Z Fold 3.,We're always working hard to improve the app. Thanks for your download and feedback.,,2,0.6478,0.249,0.751,0.0,pos
google_play,au,com.freely.prod,288aea81-a56b-45f2-a40c-ed997608334b,Chris Vakarian,1,2022-01-17T18:56:14+00:00,"App fails to install on my phone, and will not progress beyond the pin code screen on my other device when installed.","Hi Chris, thanks for your feedback. We've taken it onboard and completely overhauled the app. Give it a whirl and let us know what you reckon.",1.11.0,1,-0.6288,0.0,0.796,0.204,neg
google_play,au,com.freely.prod,1271473b-82ff-4b1e-b96c-312b55cdf3f5,Ken Rees,1,2022-01-04T07:09:51+00:00,App refuses to proceed past its own pincode screen. No error. No feedback. Hopeless.,"Thanks Ken, we're really sorry you had this issue. We've recently completely overhauled the app and it's performing better than ever. Give it a whirl and please do let us know what you think.",1.11.0,3,0.6834,0.376,0.624,0.0,pos
google_play,au,com.freely.prod,0adb11d6-0c40-4a4b-9700-a84a00857618,Alex Fun,1,2021-12-29T05:15:10+00:00,Requires too many permissions before you can even see prices.,"Hi Alex, thanks for taking the time to write a review. We've taken this feedback onboard and completely overhauled our app. Now you can see pricing within a few clicks. Please do try it out and let us know if you're still having any issues.",,2,0.0,0.0,1.0,0.0,neu
google_play,au,com.freely.prod,e2a25272-af78-484f-82ef-9ea23e576500,Jeremy Matchett,5,2021-12-08T12:22:09+00:00,"Great app, easy to use! Love the boosts!","We are so happy to hear that, Jeremy. Keep the feedback coming.",,1,0.9335,0.779,0.221,0.0,pos
