"quote_id","is_summer","is_autumn","is_winter","is_spring"
15832,FALSE,FALSE,FALSE,TRUE
15833,FALSE,FALSE,TRUE,FALSE
15834,FALSE,FALSE,TRUE,FALSE
15835,FALSE,FALSE,TRUE,FALSE
15836,TRUE,TRUE,FALSE,FALSE
15837,FALSE,FALSE,TRUE,FALSE
15838,FALSE,FALSE,TRUE,FALSE
15839,FALSE,FALSE,FALSE,FALSE
15840,TRUE,FALSE,FALSE,FALSE
15841,TRUE,FALSE,FALSE,FALSE
15842,FALSE,FALSE,FALSE,TRUE
15843,FALSE,FALSE,TRUE,FALSE
15844,FALSE,TRUE,TRUE,FALSE
15845,FALSE,FALSE,FALSE,FALSE
15846,FALSE,FALSE,FALSE,TRUE
15847,FALSE,FALSE,TRUE,TRUE
15848,FALSE,FALSE,FALSE,FALSE
15849,FALSE,TRUE,FALSE,FALSE
15850,FALSE,FALSE,TRUE,FALSE
15851,FALSE,TRUE,FALSE,FALSE
15852,FALSE,FALSE,TRUE,FALSE
15853,FALSE,FALSE,FALSE,TRUE
15854,TRUE,TRUE,FALSE,FALSE
15855,FALSE,TRUE,FALSE,FALSE
15856,FALSE,FALSE,TRUE,FALSE
15857,FALSE,TRUE,FALSE,FALSE
15858,TRUE,FALSE,FALSE,FALSE
15859,FALSE,FALSE,TRUE,TRUE
15860,FALSE,FALSE,TRUE,FALSE
15861,FALSE,TRUE,FALSE,FALSE
15862,TRUE,FALSE,FALSE,TRUE
15863,FALSE,FALSE,TRUE,FALSE
15864,FALSE,FALSE,TRUE,FALSE
15865,FALSE,FALSE,FALSE,TRUE
15866,FALSE,FALSE,TRUE,FALSE
15867,FALSE,FALSE,TRUE,FALSE
15868,FALSE,TRUE,TRUE,FALSE
15869,FALSE,FALSE,TRUE,FALSE
15870,FALSE,TRUE,TRUE,FALSE
15871,FALSE,FALSE,TRUE,FALSE
15872,FALSE,FALSE,FALSE,TRUE
15873,FALSE,TRUE,FALSE,FALSE
15874,TRUE,FALSE,FALSE,FALSE
15875,TRUE,FALSE,FALSE,TRUE
15876,FALSE,FALSE,TRUE,FALSE
15877,FALSE,FALSE,TRUE,FALSE
15878,FALSE,FALSE,TRUE,FALSE
15879,FALSE,FALSE,TRUE,TRUE
15880,FALSE,FALSE,TRUE,TRUE
15881,FALSE,FALSE,TRUE,FALSE
15882,FALSE,TRUE,FALSE,FALSE
15883,TRUE,FALSE,FALSE,FALSE
15884,FALSE,FALSE,TRUE,FALSE
15885,FALSE,TRUE,FALSE,FALSE
15886,TRUE,FALSE,FALSE,FALSE
15887,FALSE,FALSE,TRUE,FALSE
15888,FALSE,FALSE,TRUE,FALSE
15889,TRUE,FALSE,FALSE,TRUE
15890,FALSE,FALSE,FALSE,FALSE
15891,TRUE,FALSE,FALSE,FALSE
15892,FALSE,FALSE,TRUE,FALSE
15893,FALSE,FALSE,TRUE,FALSE
15894,TRUE,FALSE,FALSE,FALSE
15895,FALSE,FALSE,TRUE,FALSE
15896,FALSE,TRUE,TRUE,FALSE
15897,FALSE,FALSE,TRUE,FALSE
15898,FALSE,FALSE,TRUE,FALSE
15899,FALSE,TRUE,FALSE,FALSE
15900,TRUE,FALSE,FALSE,FALSE
15901,FALSE,FALSE,FALSE,TRUE
15902,FALSE,FALSE,TRUE,FALSE
15903,TRUE,FALSE,FALSE,FALSE
15904,FALSE,FALSE,FALSE,TRUE
15905,FALSE,TRUE,FALSE,FALSE
15906,FALSE,FALSE,TRUE,FALSE
15907,FALSE,FALSE,TRUE,FALSE
15908,TRUE,FALSE,FALSE,FALSE
15909,TRUE,TRUE,FALSE,FALSE
15910,FALSE,FALSE,TRUE,FALSE
15911,FALSE,FALSE,TRUE,TRUE
15912,TRUE,FALSE,FALSE,FALSE
15913,FALSE,FALSE,TRUE,TRUE
15914,FALSE,FALSE,TRUE,FALSE
15915,FALSE,FALSE,TRUE,FALSE
15916,FALSE,FALSE,FALSE,TRUE
15917,FALSE,TRUE,TRUE,FALSE
15918,FALSE,FALSE,TRUE,FALSE
15919,FALSE,TRUE,FALSE,FALSE
15920,FALSE,FALSE,FALSE,TRUE
15921,TRUE,FALSE,FALSE,FALSE
15922,FALSE,FALSE,TRUE,FALSE
15923,TRUE,FALSE,FALSE,FALSE
15924,FALSE,FALSE,TRUE,FALSE
15925,FALSE,FALSE,TRUE,FALSE
15926,FALSE,FALSE,FALSE,TRUE
15927,FALSE,TRUE,TRUE,FALSE
15928,FALSE,FALSE,TRUE,FALSE
15929,FALSE,FALSE,TRUE,FALSE
15930,TRUE,FALSE,FALSE,TRUE
15931,FALSE,TRUE,FALSE,FALSE
15932,FALSE,FALSE,FALSE,TRUE
15933,TRUE,FALSE,FALSE,FALSE
15934,FALSE,FALSE,TRUE,FALSE
15935,TRUE,FALSE,FALSE,TRUE
15936,FALSE,TRUE,TRUE,FALSE
15937,FALSE,FALSE,TRUE,FALSE
15938,TRUE,FALSE,FALSE,TRUE
15939,FALSE,FALSE,TRUE,FALSE
15940,FALSE,TRUE,FALSE,FALSE
15941,FALSE,TRUE,FALSE,FALSE
15942,FALSE,FALSE,TRUE,FALSE
15943,FALSE,FALSE,TRUE,FALSE
15944,FALSE,FALSE,TRUE,FALSE
15945,FALSE,TRUE,FALSE,FALSE
15946,TRUE,FALSE,FALSE,FALSE
15947,FALSE,FALSE,TRUE,FALSE
15948,FALSE,FALSE,TRUE,FALSE
15949,FALSE,FALSE,TRUE,FALSE
15950,TRUE,FALSE,FALSE,FALSE
15951,TRUE,FALSE,FALSE,FALSE
15952,FALSE,TRUE,FALSE,FALSE
15953,FALSE,FALSE,TRUE,FALSE
15954,FALSE,FALSE,TRUE,FALSE
15955,FALSE,FALSE,TRUE,FALSE
15956,FALSE,TRUE,FALSE,FALSE
15957,FALSE,FALSE,TRUE,FALSE
15958,TRUE,FALSE,FALSE,FALSE
15959,TRUE,FALSE,FALSE,TRUE
15960,FALSE,FALSE,TRUE,FALSE
15961,FALSE,FALSE,TRUE,TRUE
15962,FALSE,TRUE,FALSE,FALSE
15963,FALSE,FALSE,TRUE,FALSE
15964,FALSE,FALSE,TRUE,FALSE
15965,TRUE,FALSE,FALSE,TRUE
15966,TRUE,FALSE,FALSE,FALSE
15967,TRUE,FALSE,FALSE,FALSE
15968,TRUE,FALSE,FALSE,FALSE
15969,FALSE,FALSE,TRUE,FALSE
15970,TRUE,TRUE,TRUE,TRUE
15971,TRUE,FALSE,FALSE,FALSE
15972,FALSE,TRUE,FALSE,FALSE
15973,TRUE,FALSE,FALSE,FALSE
15974,FALSE,FALSE,TRUE,FALSE
15975,TRUE,TRUE,FALSE,FALSE
15976,FALSE,FALSE,TRUE,FALSE
15977,FALSE,TRUE,TRUE,FALSE
15978,TRUE,FALSE,FALSE,FALSE
15979,TRUE,FALSE,FALSE,FALSE
15980,TRUE,FALSE,FALSE,FALSE
15981,FALSE,FALSE,TRUE,FALSE
15982,FALSE,FALSE,TRUE,FALSE
15983,FALSE,FALSE,TRUE,FALSE
15984,TRUE,FALSE,FALSE,FALSE
15985,FALSE,FALSE,TRUE,FALSE
15986,FALSE,TRUE,FALSE,FALSE
15987,FALSE,FALSE,TRUE,FALSE
15988,FALSE,FALSE,TRUE,FALSE
15989,FALSE,TRUE,TRUE,FALSE
15990,FALSE,FALSE,FALSE,FALSE
15991,FALSE,FALSE,TRUE,FALSE
15992,FALSE,FALSE,FALSE,TRUE
15993,TRUE,FALSE,FALSE,TRUE
15994,TRUE,FALSE,FALSE,FALSE
15995,TRUE,FALSE,FALSE,FALSE
15996,TRUE,FALSE,FALSE,FALSE
15997,FALSE,FALSE,TRUE,FALSE
15998,FALSE,FALSE,TRUE,FALSE
15999,FALSE,FALSE,TRUE,FALSE
16000,FALSE,FALSE,FALSE,TRUE
16001,FALSE,FALSE,TRUE,FALSE
16002,FALSE,FALSE,TRUE,FALSE
16003,FALSE,FALSE,TRUE,FALSE
16004,FALSE,FALSE,TRUE,FALSE
16005,FALSE,TRUE,FALSE,FALSE
16006,FALSE,TRUE,FALSE,FALSE
16007,FALSE,FALSE,FALSE,FALSE
16008,FALSE,FALSE,TRUE,TRUE
16009,FALSE,FALSE,TRUE,FALSE
16010,FALSE,FALSE,TRUE,FALSE
16011,FALSE,TRUE,FALSE,FALSE
16012,TRUE,FALSE,FALSE,FALSE
16013,FALSE,FALSE,TRUE,FALSE
16014,FALSE,FALSE,TRUE,FALSE
16015,FALSE,FALSE,TRUE,TRUE
16016,FALSE,FALSE,FALSE,TRUE
16017,FALSE,FALSE,TRUE,FALSE
16018,FALSE,TRUE,FALSE,FALSE
16019,TRUE,FALSE,FALSE,FALSE
16020,FALSE,TRUE,FALSE,FALSE
16021,FALSE,FALSE,TRUE,FALSE
16022,FALSE,FALSE,TRUE,FALSE
16023,TRUE,FALSE,FALSE,TRUE
16024,TRUE,FALSE,FALSE,FALSE
16025,FALSE,FALSE,TRUE,FALSE
16026,FALSE,TRUE,TRUE,FALSE
16027,FALSE,FALSE,FALSE,TRUE
16028,FALSE,TRUE,TRUE,FALSE
16029,TRUE,FALSE,FALSE,FALSE
16030,FALSE,FALSE,TRUE,FALSE
16031,FALSE,TRUE,FALSE,FALSE
16032,FALSE,TRUE,FALSE,FALSE
16033,FALSE,FALSE,TRUE,FALSE
16034,FALSE,FALSE,TRUE,FALSE
16035,FALSE,FALSE,FALSE,FALSE
16036,TRUE,FALSE,FALSE,FALSE
16037,FALSE,TRUE,TRUE,FALSE
16038,FALSE,FALSE,FALSE,TRUE
16039,TRUE,TRUE,FALSE,FALSE
16040,FALSE,FALSE,TRUE,TRUE
16041,FALSE,FALSE,TRUE,FALSE
16042,FALSE,FALSE,TRUE,FALSE
16043,FALSE,FALSE,FALSE,TRUE
16044,FALSE,FALSE,TRUE,FALSE
16045,TRUE,FALSE,FALSE,FALSE
16046,FALSE,TRUE,FALSE,FALSE
16047,TRUE,FALSE,FALSE,FALSE
16048,TRUE,FALSE,FALSE,FALSE
16049,TRUE,FALSE,FALSE,FALSE
16050,FALSE,FALSE,FALSE,TRUE
16051,TRUE,FALSE,FALSE,FALSE
16052,FALSE,FALSE,TRUE,FALSE
16053,TRUE,FALSE,FALSE,FALSE
16054,FALSE,TRUE,FALSE,FALSE
16055,TRUE,FALSE,FALSE,FALSE
16056,FALSE,FALSE,TRUE,TRUE
16057,FALSE,FALSE,TRUE,FALSE
16058,FALSE,FALSE,TRUE,FALSE
16059,FALSE,TRUE,FALSE,FALSE
16060,FALSE,TRUE,FALSE,FALSE
16061,FALSE,FALSE,TRUE,TRUE
16062,FALSE,FALSE,TRUE,FALSE
16063,FALSE,FALSE,TRUE,FALSE
16064,FALSE,FALSE,TRUE,FALSE
16065,TRUE,FALSE,FALSE,FALSE
16066,FALSE,FALSE,TRUE,FALSE
16067,FALSE,FALSE,TRUE,FALSE
16068,FALSE,FALSE,TRUE,FALSE
16069,FALSE,FALSE,TRUE,FALSE
16070,FALSE,FALSE,FALSE,TRUE
16071,FALSE,FALSE,TRUE,FALSE
16072,FALSE,FALSE,TRUE,FALSE
16073,TRUE,FALSE,FALSE,FALSE
16074,TRUE,FALSE,FALSE,FALSE
16075,FALSE,FALSE,FALSE,TRUE
16076,FALSE,FALSE,TRUE,FALSE
16077,FALSE,FALSE,TRUE,FALSE
16078,FALSE,TRUE,TRUE,TRUE
16079,TRUE,FALSE,FALSE,FALSE
16080,FALSE,FALSE,TRUE,FALSE
16081,FALSE,FALSE,TRUE,FALSE
16082,FALSE,FALSE,TRUE,FALSE
16083,FALSE,FALSE,TRUE,FALSE
16084,FALSE,FALSE,FALSE,TRUE
16085,TRUE,FALSE,FALSE,TRUE
16086,FALSE,TRUE,TRUE,FALSE
16087,FALSE,FALSE,FALSE,FALSE
16088,FALSE,FALSE,TRUE,TRUE
16089,FALSE,FALSE,TRUE,FALSE
16090,FALSE,FALSE,TRUE,FALSE
16091,FALSE,TRUE,FALSE,FALSE
16092,FALSE,FALSE,TRUE,FALSE
16093,FALSE,TRUE,FALSE,FALSE
16094,FALSE,FALSE,TRUE,FALSE
16095,FALSE,TRUE,TRUE,FALSE
16096,FALSE,FALSE,TRUE,FALSE
16097,TRUE,FALSE,FALSE,FALSE
16098,FALSE,FALSE,TRUE,FALSE
16099,TRUE,FALSE,FALSE,FALSE
16100,FALSE,FALSE,FALSE,TRUE
16101,FALSE,TRUE,FALSE,FALSE
16102,FALSE,TRUE,FALSE,FALSE
16103,FALSE,FALSE,TRUE,FALSE
16104,FALSE,FALSE,FALSE,TRUE
16105,FALSE,FALSE,TRUE,FALSE
16106,FALSE,FALSE,TRUE,FALSE
16107,FALSE,FALSE,TRUE,FALSE
16108,FALSE,TRUE,FALSE,FALSE
16109,FALSE,FALSE,FALSE,TRUE
16110,FALSE,FALSE,TRUE,FALSE
16111,TRUE,TRUE,FALSE,FALSE
16112,FALSE,TRUE,FALSE,FALSE
16113,FALSE,TRUE,FALSE,FALSE
16114,FALSE,FALSE,TRUE,FALSE
16115,FALSE,FALSE,FALSE,TRUE
16116,FALSE,FALSE,FALSE,TRUE
16117,FALSE,FALSE,TRUE,FALSE
16118,FALSE,FALSE,TRUE,TRUE
16119,FALSE,FALSE,TRUE,FALSE
16120,TRUE,FALSE,FALSE,TRUE
16121,FALSE,FALSE,TRUE,FALSE
16122,FALSE,FALSE,FALSE,FALSE
16123,TRUE,TRUE,FALSE,FALSE
16124,TRUE,FALSE,FALSE,FALSE
16125,FALSE,FALSE,FALSE,TRUE
16126,FALSE,FALSE,FALSE,TRUE
16127,FALSE,FALSE,TRUE,TRUE
16128,FALSE,TRUE,FALSE,FALSE
16129,FALSE,TRUE,FALSE,FALSE
16130,TRUE,FALSE,FALSE,FALSE
16131,FALSE,FALSE,FALSE,TRUE
16132,FALSE,FALSE,TRUE,FALSE
16133,TRUE,FALSE,FALSE,TRUE
16134,FALSE,FALSE,TRUE,FALSE
16135,FALSE,FALSE,TRUE,FALSE
16136,TRUE,FALSE,FALSE,FALSE
16137,FALSE,TRUE,FALSE,FALSE
16138,FALSE,TRUE,TRUE,FALSE
16139,TRUE,FALSE,FALSE,FALSE
16140,FALSE,FALSE,TRUE,FALSE
16141,FALSE,TRUE,FALSE,FALSE
16142,FALSE,FALSE,FALSE,TRUE
16143,FALSE,FALSE,TRUE,FALSE
16144,FALSE,TRUE,TRUE,FALSE
16145,FALSE,TRUE,TRUE,TRUE
16146,FALSE,FALSE,TRUE,FALSE
16147,FALSE,TRUE,FALSE,FALSE
16148,FALSE,FALSE,FALSE,FALSE
16149,TRUE,FALSE,FALSE,FALSE
16150,FALSE,TRUE,FALSE,FALSE
16151,FALSE,FALSE,TRUE,FALSE
16152,TRUE,FALSE,FALSE,FALSE
16153,FALSE,TRUE,FALSE,FALSE
16154,FALSE,FALSE,TRUE,FALSE
16155,TRUE,FALSE,FALSE,FALSE
16156,TRUE,FALSE,FALSE,FALSE
16157,FALSE,FALSE,TRUE,FALSE
16158,FALSE,FALSE,TRUE,FALSE
16159,FALSE,FALSE,TRUE,FALSE
16160,FALSE,FALSE,TRUE,FALSE
16161,FALSE,FALSE,TRUE,FALSE
16162,FALSE,FALSE,FALSE,TRUE
16163,TRUE,FALSE,FALSE,FALSE
16164,FALSE,FALSE,TRUE,TRUE
16165,FALSE,FALSE,TRUE,FALSE
16166,TRUE,FALSE,FALSE,FALSE
16167,FALSE,FALSE,TRUE,FALSE
16168,FALSE,FALSE,TRUE,FALSE
16169,TRUE,FALSE,FALSE,FALSE
16170,FALSE,FALSE,TRUE,FALSE
16171,FALSE,FALSE,TRUE,FALSE
16172,FALSE,FALSE,TRUE,FALSE
16173,FALSE,FALSE,TRUE,FALSE
16174,FALSE,FALSE,TRUE,FALSE
16175,FALSE,FALSE,TRUE,FALSE
16176,FALSE,TRUE,TRUE,FALSE
16177,TRUE,FALSE,FALSE,TRUE
16178,FALSE,TRUE,TRUE,FALSE
16179,TRUE,FALSE,FALSE,FALSE
16180,FALSE,TRUE,TRUE,FALSE
16181,FALSE,FALSE,TRUE,FALSE
16182,FALSE,FALSE,TRUE,FALSE
16183,TRUE,TRUE,FALSE,FALSE
16184,FALSE,TRUE,TRUE,FALSE
16185,FALSE,TRUE,FALSE,FALSE
16186,TRUE,FALSE,FALSE,TRUE
16187,FALSE,FALSE,FALSE,TRUE
16188,TRUE,FALSE,FALSE,FALSE
16189,FALSE,FALSE,TRUE,FALSE
16190,FALSE,TRUE,TRUE,FALSE
16191,FALSE,TRUE,FALSE,FALSE
16192,FALSE,FALSE,TRUE,FALSE
16193,FALSE,FALSE,TRUE,FALSE
16194,TRUE,FALSE,FALSE,FALSE
16195,FALSE,FALSE,FALSE,FALSE
16196,TRUE,FALSE,FALSE,FALSE
16197,FALSE,FALSE,TRUE,FALSE
16198,FALSE,FALSE,TRUE,FALSE
16199,FALSE,FALSE,TRUE,FALSE
16200,FALSE,FALSE,TRUE,FALSE
16201,FALSE,TRUE,FALSE,FALSE
16202,FALSE,FALSE,FALSE,TRUE
16203,FALSE,FALSE,TRUE,FALSE
16204,FALSE,FALSE,TRUE,FALSE
16205,TRUE,FALSE,FALSE,FALSE
16206,FALSE,FALSE,FALSE,TRUE
16207,FALSE,TRUE,FALSE,FALSE
16208,FALSE,TRUE,FALSE,FALSE
16209,FALSE,TRUE,TRUE,FALSE
16210,FALSE,FALSE,FALSE,TRUE
16211,FALSE,FALSE,TRUE,FALSE
16212,FALSE,FALSE,TRUE,TRUE
16213,TRUE,FALSE,FALSE,FALSE
16214,FALSE,TRUE,FALSE,FALSE
16215,FALSE,FALSE,FALSE,TRUE
16216,FALSE,FALSE,TRUE,FALSE
16217,TRUE,FALSE,FALSE,FALSE
16218,TRUE,FALSE,FALSE,FALSE
16219,FALSE,TRUE,TRUE,FALSE
16220,TRUE,TRUE,FALSE,FALSE
16221,FALSE,FALSE,TRUE,FALSE
16222,FALSE,FALSE,FALSE,FALSE
16223,FALSE,TRUE,FALSE,FALSE
16224,FALSE,FALSE,TRUE,FALSE
16225,TRUE,FALSE,FALSE,FALSE
16226,FALSE,TRUE,FALSE,FALSE
16227,FALSE,FALSE,FALSE,TRUE
16228,FALSE,TRUE,FALSE,FALSE
16229,FALSE,FALSE,TRUE,FALSE
16230,FALSE,TRUE,FALSE,FALSE
16231,FALSE,FALSE,TRUE,FALSE
16232,FALSE,FALSE,TRUE,FALSE
16233,TRUE,FALSE,FALSE,FALSE
16234,FALSE,TRUE,TRUE,FALSE
16235,FALSE,FALSE,FALSE,TRUE
16236,FALSE,TRUE,FALSE,FALSE
16237,FALSE,FALSE,TRUE,FALSE
16238,TRUE,FALSE,FALSE,FALSE
16239,FALSE,TRUE,TRUE,FALSE
16240,FALSE,FALSE,TRUE,FALSE
16241,FALSE,FALSE,FALSE,TRUE
16242,TRUE,FALSE,FALSE,FALSE
16243,FALSE,TRUE,FALSE,FALSE
16244,FALSE,TRUE,FALSE,FALSE
16245,FALSE,FALSE,FALSE,TRUE
16246,FALSE,TRUE,FALSE,FALSE
16247,TRUE,FALSE,FALSE,FALSE
16248,FALSE,FALSE,TRUE,FALSE
16249,FALSE,FALSE,TRUE,FALSE
16250,TRUE,FALSE,FALSE,FALSE
16251,FALSE,TRUE,FALSE,FALSE
16252,FALSE,FALSE,TRUE,FALSE
16253,FALSE,FALSE,TRUE,FALSE
16254,TRUE,FALSE,FALSE,FALSE
16255,FALSE,FALSE,TRUE,FALSE
16256,FALSE,FALSE,FALSE,TRUE
16257,TRUE,FALSE,FALSE,FALSE
16258,FALSE,FALSE,FALSE,TRUE
16259,TRUE,FALSE,FALSE,FALSE
16260,TRUE,FALSE,FALSE,FALSE
16261,FALSE,FALSE,TRUE,FALSE
16262,FALSE,FALSE,TRUE,FALSE
16263,FALSE,FALSE,FALSE,TRUE
16264,TRUE,FALSE,FALSE,FALSE
16265,FALSE,FALSE,TRUE,FALSE
16266,TRUE,FALSE,FALSE,FALSE
16267,FALSE,FALSE,FALSE,TRUE
16268,FALSE,TRUE,FALSE,FALSE
16269,FALSE,FALSE,TRUE,FALSE
16270,FALSE,FALSE,TRUE,FALSE
16271,TRUE,FALSE,FALSE,FALSE
16272,FALSE,FALSE,FALSE,FALSE
16273,TRUE,FALSE,FALSE,FALSE
16274,FALSE,FALSE,TRUE,FALSE
16275,FALSE,FALSE,FALSE,TRUE
16276,FALSE,FALSE,TRUE,FALSE
16277,FALSE,FALSE,TRUE,FALSE
16278,TRUE,FALSE,FALSE,FALSE
16279,TRUE,FALSE,FALSE,FALSE
16280,TRUE,FALSE,FALSE,FALSE
16281,FALSE,FALSE,TRUE,FALSE
16282,FALSE,FALSE,TRUE,FALSE
16283,FALSE,FALSE,TRUE,FALSE
16284,FALSE,TRUE,FALSE,FALSE
16285,FALSE,FALSE,FALSE,TRUE
16286,TRUE,FALSE,FALSE,FALSE
16287,FALSE,TRUE,FALSE,FALSE
16288,TRUE,FALSE,FALSE,FALSE
16289,FALSE,FALSE,FALSE,TRUE
16290,FALSE,TRUE,FALSE,FALSE
16291,TRUE,FALSE,FALSE,TRUE
16292,TRUE,FALSE,FALSE,FALSE
16293,TRUE,FALSE,FALSE,FALSE
16294,TRUE,FALSE,FALSE,TRUE
16295,FALSE,FALSE,TRUE,FALSE
16296,FALSE,FALSE,FALSE,TRUE
16297,FALSE,FALSE,TRUE,FALSE
16298,FALSE,FALSE,TRUE,TRUE
16299,FALSE,FALSE,TRUE,FALSE
16300,FALSE,TRUE,FALSE,FALSE
16301,FALSE,FALSE,TRUE,FALSE
16302,FALSE,FALSE,FALSE,TRUE
16303,FALSE,FALSE,TRUE,FALSE
16304,FALSE,TRUE,FALSE,FALSE
16305,TRUE,TRUE,FALSE,FALSE
16306,TRUE,FALSE,FALSE,FALSE
16307,FALSE,TRUE,TRUE,FALSE
16308,TRUE,FALSE,FALSE,FALSE
16309,FALSE,FALSE,TRUE,FALSE
16310,TRUE,FALSE,FALSE,FALSE
16311,FALSE,TRUE,FALSE,FALSE
16312,FALSE,FALSE,TRUE,FALSE
16313,FALSE,FALSE,TRUE,FALSE
16314,FALSE,TRUE,FALSE,FALSE
16315,FALSE,FALSE,TRUE,FALSE
16316,FALSE,TRUE,FALSE,FALSE
16317,TRUE,FALSE,FALSE,FALSE
16318,TRUE,TRUE,FALSE,FALSE
16319,FALSE,FALSE,FALSE,TRUE
16320,FALSE,FALSE,TRUE,FALSE
16321,FALSE,TRUE,FALSE,FALSE
16322,FALSE,FALSE,TRUE,FALSE
16323,FALSE,FALSE,TRUE,FALSE
16324,FALSE,FALSE,TRUE,FALSE
16325,FALSE,FALSE,FALSE,TRUE
16326,FALSE,FALSE,TRUE,TRUE
16327,TRUE,FALSE,FALSE,FALSE
16328,FALSE,FALSE,TRUE,FALSE
16329,FALSE,TRUE,FALSE,FALSE
16330,FALSE,TRUE,FALSE,FALSE
16331,FALSE,TRUE,FALSE,FALSE
16332,FALSE,FALSE,TRUE,FALSE
16333,FALSE,TRUE,TRUE,FALSE
16334,TRUE,FALSE,FALSE,FALSE
16335,FALSE,FALSE,FALSE,TRUE
16336,FALSE,FALSE,TRUE,FALSE
16337,FALSE,TRUE,FALSE,FALSE
16338,FALSE,FALSE,TRUE,FALSE
16339,FALSE,FALSE,TRUE,FALSE
16340,FALSE,FALSE,TRUE,FALSE
16341,FALSE,FALSE,TRUE,FALSE
16342,FALSE,TRUE,FALSE,FALSE
16343,TRUE,FALSE,FALSE,FALSE
16344,TRUE,FALSE,FALSE,FALSE
16345,FALSE,FALSE,TRUE,FALSE
16346,FALSE,FALSE,TRUE,FALSE
16347,FALSE,FALSE,TRUE,FALSE
16348,FALSE,FALSE,TRUE,FALSE
16349,FALSE,FALSE,TRUE,FALSE
16350,TRUE,FALSE,FALSE,FALSE
16351,FALSE,FALSE,TRUE,FALSE
16352,FALSE,FALSE,TRUE,FALSE
16353,TRUE,TRUE,FALSE,FALSE
16354,FALSE,FALSE,TRUE,FALSE
16355,TRUE,FALSE,FALSE,FALSE
16356,FALSE,FALSE,TRUE,FALSE
16357,FALSE,FALSE,FALSE,TRUE
16358,FALSE,TRUE,TRUE,FALSE
16359,FALSE,FALSE,FALSE,TRUE
16360,TRUE,TRUE,FALSE,FALSE
16361,TRUE,TRUE,TRUE,TRUE
16362,FALSE,TRUE,FALSE,FALSE
16363,FALSE,FALSE,FALSE,TRUE
16364,FALSE,FALSE,TRUE,FALSE
16365,TRUE,FALSE,FALSE,TRUE
16366,FALSE,FALSE,TRUE,FALSE
16367,FALSE,FALSE,TRUE,FALSE
16368,FALSE,FALSE,TRUE,FALSE
16369,FALSE,TRUE,TRUE,FALSE
16370,FALSE,FALSE,TRUE,FALSE
16371,FALSE,FALSE,TRUE,FALSE
16372,FALSE,FALSE,FALSE,TRUE
16373,FALSE,FALSE,FALSE,TRUE
16374,FALSE,TRUE,FALSE,FALSE
16375,TRUE,FALSE,FALSE,FALSE
16376,FALSE,FALSE,TRUE,FALSE
16377,FALSE,FALSE,TRUE,TRUE
16378,FALSE,FALSE,TRUE,FALSE
16379,FALSE,FALSE,FALSE,TRUE
16380,FALSE,FALSE,FALSE,TRUE
16381,FALSE,FALSE,TRUE,FALSE
16382,FALSE,FALSE,FALSE,TRUE
16383,FALSE,FALSE,FALSE,FALSE
16384,FALSE,FALSE,TRUE,FALSE
16385,FALSE,TRUE,FALSE,FALSE
16386,FALSE,FALSE,TRUE,FALSE
16387,FALSE,FALSE,TRUE,TRUE
16388,FALSE,FALSE,FALSE,FALSE
16389,FALSE,FALSE,TRUE,FALSE
16390,FALSE,FALSE,TRUE,FALSE
16391,FALSE,TRUE,FALSE,FALSE
16392,FALSE,FALSE,TRUE,FALSE
16393,FALSE,FALSE,TRUE,FALSE
16394,FALSE,FALSE,TRUE,FALSE
16395,FALSE,FALSE,TRUE,FALSE
16396,FALSE,FALSE,TRUE,TRUE
16397,FALSE,TRUE,FALSE,FALSE
16398,FALSE,TRUE,TRUE,FALSE
16399,TRUE,FALSE,FALSE,FALSE
16400,TRUE,FALSE,FALSE,FALSE
16401,FALSE,TRUE,FALSE,FALSE
16402,FALSE,TRUE,FALSE,FALSE
16403,FALSE,FALSE,TRUE,FALSE
16404,FALSE,TRUE,TRUE,FALSE
16405,FALSE,FALSE,FALSE,TRUE
16406,TRUE,FALSE,FALSE,FALSE
16407,TRUE,FALSE,FALSE,FALSE
16408,FALSE,FALSE,TRUE,FALSE
16409,FALSE,TRUE,FALSE,FALSE
16410,FALSE,TRUE,FALSE,FALSE
16411,FALSE,FALSE,TRUE,FALSE
16412,TRUE,FALSE,FALSE,FALSE
16413,TRUE,FALSE,FALSE,FALSE
16414,FALSE,FALSE,TRUE,FALSE
16415,FALSE,TRUE,TRUE,FALSE
16416,FALSE,TRUE,FALSE,FALSE
16417,TRUE,TRUE,FALSE,FALSE
16418,TRUE,FALSE,FALSE,FALSE
16419,TRUE,FALSE,TRUE,TRUE
16420,TRUE,FALSE,FALSE,FALSE
16421,TRUE,FALSE,FALSE,TRUE
16422,FALSE,FALSE,TRUE,FALSE
16423,FALSE,FALSE,TRUE,FALSE
16424,FALSE,FALSE,TRUE,TRUE
16425,FALSE,FALSE,FALSE,TRUE
16426,FALSE,TRUE,FALSE,FALSE
16427,FALSE,FALSE,FALSE,TRUE
16428,TRUE,FALSE,FALSE,FALSE
16429,FALSE,FALSE,TRUE,FALSE
16430,FALSE,FALSE,TRUE,FALSE
16431,FALSE,FALSE,TRUE,FALSE
16432,FALSE,FALSE,FALSE,TRUE
16433,FALSE,FALSE,TRUE,FALSE
16434,FALSE,FALSE,TRUE,FALSE
16435,TRUE,FALSE,FALSE,FALSE
16436,FALSE,FALSE,FALSE,TRUE
16437,FALSE,FALSE,TRUE,FALSE
16438,FALSE,FALSE,TRUE,FALSE
